,image,label
8916,fer2013/train/sad/Training_81557700.jpg,sad
8917,fer2013/train/sad/Training_87480895.jpg,sad
8918,fer2013/train/sad/Training_3337704.jpg,sad
8919,fer2013/train/sad/Training_99899645.jpg,sad
8920,fer2013/train/sad/Training_95135762.jpg,sad
8921,fer2013/train/sad/Training_85397713.jpg,sad
8922,fer2013/train/sad/Training_88650721.jpg,sad
8923,fer2013/train/sad/Training_39276156.jpg,sad
8924,fer2013/train/sad/Training_19591457.jpg,sad
8925,fer2013/train/sad/Training_84116188.jpg,sad
8926,fer2013/train/sad/Training_66980527.jpg,sad
8927,fer2013/train/sad/Training_18949978.jpg,sad
8928,fer2013/train/sad/Training_45559262.jpg,sad
8929,fer2013/train/sad/Training_66292901.jpg,sad
8930,fer2013/train/sad/Training_71661069.jpg,sad
8931,fer2013/train/sad/Training_81575774.jpg,sad
8932,fer2013/train/sad/Training_66758555.jpg,sad
8933,fer2013/train/sad/Training_27247515.jpg,sad
8934,fer2013/train/sad/Training_66146242.jpg,sad
8935,fer2013/train/sad/Training_84549121.jpg,sad
8936,fer2013/train/sad/Training_45194959.jpg,sad
8937,fer2013/train/sad/Training_400788.jpg,sad
8938,fer2013/train/sad/Training_57294528.jpg,sad
8939,fer2013/train/sad/Training_96043398.jpg,sad
8940,fer2013/train/sad/Training_94007348.jpg,sad
8941,fer2013/train/sad/Training_67468920.jpg,sad
8942,fer2013/train/sad/Training_93830329.jpg,sad
8943,fer2013/train/sad/Training_95612623.jpg,sad
8944,fer2013/train/sad/Training_99860551.jpg,sad
8945,fer2013/train/sad/Training_35648159.jpg,sad
8946,fer2013/train/sad/Training_52423840.jpg,sad
8947,fer2013/train/sad/Training_23484225.jpg,sad
8948,fer2013/train/sad/Training_51862047.jpg,sad
8949,fer2013/train/sad/Training_57825096.jpg,sad
8950,fer2013/train/sad/Training_51021072.jpg,sad
8951,fer2013/train/sad/Training_64329093.jpg,sad
8952,fer2013/train/sad/Training_32014394.jpg,sad
8953,fer2013/train/sad/Training_72460884.jpg,sad
8954,fer2013/train/sad/Training_35628849.jpg,sad
8955,fer2013/train/sad/Training_416897.jpg,sad
8956,fer2013/train/sad/Training_57244325.jpg,sad
8957,fer2013/train/sad/Training_4387114.jpg,sad
8958,fer2013/train/sad/Training_4610921.jpg,sad
8959,fer2013/train/sad/Training_85343436.jpg,sad
8960,fer2013/train/sad/Training_57082286.jpg,sad
8961,fer2013/train/sad/Training_95863574.jpg,sad
8962,fer2013/train/sad/Training_90524468.jpg,sad
8963,fer2013/train/sad/Training_80338672.jpg,sad
8964,fer2013/train/sad/Training_68551663.jpg,sad
8965,fer2013/train/sad/Training_30463357.jpg,sad
8966,fer2013/train/sad/Training_51686653.jpg,sad
8967,fer2013/train/sad/Training_59719745.jpg,sad
8968,fer2013/train/sad/Training_47204427.jpg,sad
8969,fer2013/train/sad/Training_39438894.jpg,sad
8970,fer2013/train/sad/Training_18517321.jpg,sad
8971,fer2013/train/sad/Training_10122997.jpg,sad
8972,fer2013/train/sad/Training_76753108.jpg,sad
8973,fer2013/train/sad/Training_82238786.jpg,sad
8974,fer2013/train/sad/Training_25180066.jpg,sad
8975,fer2013/train/sad/Training_89700388.jpg,sad
8976,fer2013/train/sad/Training_32090876.jpg,sad
8977,fer2013/train/sad/Training_21073419.jpg,sad
8978,fer2013/train/sad/Training_41591072.jpg,sad
8979,fer2013/train/sad/Training_24647339.jpg,sad
8980,fer2013/train/sad/Training_54602400.jpg,sad
8981,fer2013/train/sad/Training_15762711.jpg,sad
8982,fer2013/train/sad/Training_3285029.jpg,sad
8983,fer2013/train/sad/Training_81161441.jpg,sad
8984,fer2013/train/sad/Training_72591909.jpg,sad
8985,fer2013/train/sad/Training_88953792.jpg,sad
8986,fer2013/train/sad/Training_21368917.jpg,sad
8987,fer2013/train/sad/Training_49922991.jpg,sad
8988,fer2013/train/sad/Training_33651802.jpg,sad
8989,fer2013/train/sad/Training_48445714.jpg,sad
8990,fer2013/train/sad/Training_33971891.jpg,sad
8991,fer2013/train/sad/Training_14259665.jpg,sad
8992,fer2013/train/sad/Training_62274608.jpg,sad
8993,fer2013/train/sad/Training_7816570.jpg,sad
8994,fer2013/train/sad/Training_61785624.jpg,sad
8995,fer2013/train/sad/Training_68171793.jpg,sad
8996,fer2013/train/sad/Training_86465311.jpg,sad
8997,fer2013/train/sad/Training_16662080.jpg,sad
8998,fer2013/train/sad/Training_98470431.jpg,sad
8999,fer2013/train/sad/Training_82398083.jpg,sad
9000,fer2013/train/sad/Training_31198563.jpg,sad
9001,fer2013/train/sad/Training_77355699.jpg,sad
9002,fer2013/train/sad/Training_36724100.jpg,sad
9003,fer2013/train/sad/Training_60938126.jpg,sad
9004,fer2013/train/sad/Training_75274984.jpg,sad
9005,fer2013/train/sad/Training_56718792.jpg,sad
9006,fer2013/train/sad/Training_67745215.jpg,sad
9007,fer2013/train/sad/Training_77158311.jpg,sad
9008,fer2013/train/sad/Training_43183239.jpg,sad
9009,fer2013/train/sad/Training_19088093.jpg,sad
9010,fer2013/train/sad/Training_39802367.jpg,sad
9011,fer2013/train/sad/Training_46527830.jpg,sad
9012,fer2013/train/sad/Training_64276622.jpg,sad
9013,fer2013/train/sad/Training_90145063.jpg,sad
9014,fer2013/train/sad/Training_85294622.jpg,sad
9015,fer2013/train/sad/Training_87368579.jpg,sad
9016,fer2013/train/sad/Training_26894881.jpg,sad
9017,fer2013/train/sad/Training_49832770.jpg,sad
9018,fer2013/train/sad/Training_94401860.jpg,sad
9019,fer2013/train/sad/Training_84043214.jpg,sad
9020,fer2013/train/sad/Training_43670129.jpg,sad
9021,fer2013/train/sad/Training_47310863.jpg,sad
9022,fer2013/train/sad/Training_48590303.jpg,sad
9023,fer2013/train/sad/Training_19230405.jpg,sad
9024,fer2013/train/sad/Training_57184422.jpg,sad
9025,fer2013/train/sad/Training_73530752.jpg,sad
9026,fer2013/train/sad/Training_40926226.jpg,sad
9027,fer2013/train/sad/Training_94423343.jpg,sad
9028,fer2013/train/sad/Training_86320166.jpg,sad
9029,fer2013/train/sad/Training_39912821.jpg,sad
9030,fer2013/train/sad/Training_68128382.jpg,sad
9031,fer2013/train/sad/Training_81128509.jpg,sad
9032,fer2013/train/sad/Training_34086636.jpg,sad
9033,fer2013/train/sad/Training_60745275.jpg,sad
9034,fer2013/train/sad/Training_34966802.jpg,sad
9035,fer2013/train/sad/Training_60902269.jpg,sad
9036,fer2013/train/sad/Training_89835262.jpg,sad
9037,fer2013/train/sad/Training_24498297.jpg,sad
9038,fer2013/train/sad/Training_41732215.jpg,sad
9039,fer2013/train/sad/Training_76873410.jpg,sad
9040,fer2013/train/sad/Training_99987906.jpg,sad
9041,fer2013/train/sad/Training_88829210.jpg,sad
9042,fer2013/train/sad/Training_39624742.jpg,sad
9043,fer2013/train/sad/Training_88971709.jpg,sad
9044,fer2013/train/sad/Training_21316759.jpg,sad
9045,fer2013/train/sad/Training_89517476.jpg,sad
9046,fer2013/train/sad/Training_481641.jpg,sad
9047,fer2013/train/sad/Training_5376983.jpg,sad
9048,fer2013/train/sad/Training_51342151.jpg,sad
9049,fer2013/train/sad/Training_39358126.jpg,sad
9050,fer2013/train/sad/Training_37362931.jpg,sad
9051,fer2013/train/sad/Training_56255313.jpg,sad
9052,fer2013/train/sad/Training_6072980.jpg,sad
9053,fer2013/train/sad/Training_37165980.jpg,sad
9054,fer2013/train/sad/Training_75159666.jpg,sad
9055,fer2013/train/sad/Training_34217626.jpg,sad
9056,fer2013/train/sad/Training_82906519.jpg,sad
9057,fer2013/train/sad/Training_60163016.jpg,sad
9058,fer2013/train/sad/Training_5071729.jpg,sad
9059,fer2013/train/sad/Training_32114743.jpg,sad
9060,fer2013/train/sad/Training_56876324.jpg,sad
9061,fer2013/train/sad/Training_27712136.jpg,sad
9062,fer2013/train/sad/Training_72099142.jpg,sad
9063,fer2013/train/sad/Training_7368650.jpg,sad
9064,fer2013/train/sad/Training_11477131.jpg,sad
9065,fer2013/train/sad/Training_14661121.jpg,sad
9066,fer2013/train/sad/Training_39680590.jpg,sad
9067,fer2013/train/sad/Training_87327068.jpg,sad
9068,fer2013/train/sad/Training_49305508.jpg,sad
9069,fer2013/train/sad/Training_15858912.jpg,sad
9070,fer2013/train/sad/Training_99155596.jpg,sad
9071,fer2013/train/sad/Training_40727055.jpg,sad
9072,fer2013/train/sad/Training_40875450.jpg,sad
9073,fer2013/train/sad/Training_73109136.jpg,sad
9074,fer2013/train/sad/Training_51860052.jpg,sad
9075,fer2013/train/sad/Training_80719498.jpg,sad
9076,fer2013/train/sad/Training_75171465.jpg,sad
9077,fer2013/train/sad/Training_45476332.jpg,sad
9078,fer2013/train/sad/Training_7920978.jpg,sad
9079,fer2013/train/sad/Training_51063325.jpg,sad
9080,fer2013/train/sad/Training_27707513.jpg,sad
9081,fer2013/train/sad/Training_45337860.jpg,sad
9082,fer2013/train/sad/Training_4677000.jpg,sad
9083,fer2013/train/sad/Training_43857410.jpg,sad
9084,fer2013/train/sad/Training_74573435.jpg,sad
9085,fer2013/train/sad/Training_58135497.jpg,sad
9086,fer2013/train/sad/Training_55217672.jpg,sad
9087,fer2013/train/sad/Training_75368167.jpg,sad
9088,fer2013/train/sad/Training_20336575.jpg,sad
9089,fer2013/train/sad/Training_66222142.jpg,sad
9090,fer2013/train/sad/Training_98765296.jpg,sad
9091,fer2013/train/sad/Training_69666372.jpg,sad
9092,fer2013/train/sad/Training_11991940.jpg,sad
9093,fer2013/train/sad/Training_17876299.jpg,sad
9094,fer2013/train/sad/Training_62829332.jpg,sad
9095,fer2013/train/sad/Training_88180415.jpg,sad
9096,fer2013/train/sad/Training_69241506.jpg,sad
9097,fer2013/train/sad/Training_31627858.jpg,sad
9098,fer2013/train/sad/Training_81053420.jpg,sad
9099,fer2013/train/sad/Training_39878183.jpg,sad
9100,fer2013/train/sad/Training_66006689.jpg,sad
9101,fer2013/train/sad/Training_29409610.jpg,sad
9102,fer2013/train/sad/Training_64347772.jpg,sad
9103,fer2013/train/sad/Training_65591252.jpg,sad
9104,fer2013/train/sad/Training_12292098.jpg,sad
9105,fer2013/train/sad/Training_33852686.jpg,sad
9106,fer2013/train/sad/Training_63616745.jpg,sad
9107,fer2013/train/sad/Training_82822040.jpg,sad
9108,fer2013/train/sad/Training_20635300.jpg,sad
9109,fer2013/train/sad/Training_40861586.jpg,sad
9110,fer2013/train/sad/Training_34775650.jpg,sad
9111,fer2013/train/sad/Training_96003790.jpg,sad
9112,fer2013/train/sad/Training_16983515.jpg,sad
9113,fer2013/train/sad/Training_77050371.jpg,sad
9114,fer2013/train/sad/Training_73928625.jpg,sad
9115,fer2013/train/sad/Training_7958960.jpg,sad
9116,fer2013/train/sad/Training_96773010.jpg,sad
9117,fer2013/train/sad/Training_38700132.jpg,sad
9118,fer2013/train/sad/Training_82528655.jpg,sad
9119,fer2013/train/sad/Training_36211764.jpg,sad
9120,fer2013/train/sad/Training_95523126.jpg,sad
9121,fer2013/train/sad/Training_32165743.jpg,sad
9122,fer2013/train/sad/Training_55420656.jpg,sad
9123,fer2013/train/sad/Training_72723295.jpg,sad
9124,fer2013/train/sad/Training_54642356.jpg,sad
9125,fer2013/train/sad/Training_98669719.jpg,sad
9126,fer2013/train/sad/Training_63781607.jpg,sad
9127,fer2013/train/sad/Training_39418163.jpg,sad
9128,fer2013/train/sad/Training_46867912.jpg,sad
9129,fer2013/train/sad/Training_11002375.jpg,sad
9130,fer2013/train/sad/Training_52027427.jpg,sad
9131,fer2013/train/sad/Training_4756421.jpg,sad
9132,fer2013/train/sad/Training_68045022.jpg,sad
9133,fer2013/train/sad/Training_80661655.jpg,sad
9134,fer2013/train/sad/Training_14462731.jpg,sad
9135,fer2013/train/sad/Training_26409254.jpg,sad
9136,fer2013/train/sad/Training_93681114.jpg,sad
9137,fer2013/train/sad/Training_62559658.jpg,sad
9138,fer2013/train/sad/Training_31118575.jpg,sad
9139,fer2013/train/sad/Training_8905776.jpg,sad
9140,fer2013/train/sad/Training_8039829.jpg,sad
9141,fer2013/train/sad/Training_62727458.jpg,sad
9142,fer2013/train/sad/Training_60124573.jpg,sad
9143,fer2013/train/sad/Training_18419724.jpg,sad
9144,fer2013/train/sad/Training_43014753.jpg,sad
9145,fer2013/train/sad/Training_48196344.jpg,sad
9146,fer2013/train/sad/Training_48203867.jpg,sad
9147,fer2013/train/sad/Training_86879014.jpg,sad
9148,fer2013/train/sad/Training_18722044.jpg,sad
9149,fer2013/train/sad/Training_41166594.jpg,sad
9150,fer2013/train/sad/Training_78850836.jpg,sad
9151,fer2013/train/sad/Training_60028375.jpg,sad
9152,fer2013/train/sad/Training_12844972.jpg,sad
9153,fer2013/train/sad/Training_91170294.jpg,sad
9154,fer2013/train/sad/Training_80981346.jpg,sad
9155,fer2013/train/sad/Training_47186937.jpg,sad
9156,fer2013/train/sad/Training_60394235.jpg,sad
9157,fer2013/train/sad/Training_80695070.jpg,sad
9158,fer2013/train/sad/Training_35653781.jpg,sad
9159,fer2013/train/sad/Training_37412108.jpg,sad
9160,fer2013/train/sad/Training_82836593.jpg,sad
9161,fer2013/train/sad/Training_29727971.jpg,sad
9162,fer2013/train/sad/Training_92491901.jpg,sad
9163,fer2013/train/sad/Training_83267233.jpg,sad
9164,fer2013/train/sad/Training_26991687.jpg,sad
9165,fer2013/train/sad/Training_77427125.jpg,sad
9166,fer2013/train/sad/Training_75416581.jpg,sad
9167,fer2013/train/sad/Training_32028859.jpg,sad
9168,fer2013/train/sad/Training_23852012.jpg,sad
9169,fer2013/train/sad/Training_16124499.jpg,sad
9170,fer2013/train/sad/Training_81787007.jpg,sad
9171,fer2013/train/sad/Training_15851328.jpg,sad
9172,fer2013/train/sad/Training_68810853.jpg,sad
9173,fer2013/train/sad/Training_35844828.jpg,sad
9174,fer2013/train/sad/Training_60915648.jpg,sad
9175,fer2013/train/sad/Training_47114528.jpg,sad
9176,fer2013/train/sad/Training_60236643.jpg,sad
9177,fer2013/train/sad/Training_75660322.jpg,sad
9178,fer2013/train/sad/Training_53308754.jpg,sad
9179,fer2013/train/sad/Training_46100106.jpg,sad
9180,fer2013/train/sad/Training_95114226.jpg,sad
9181,fer2013/train/sad/Training_40135555.jpg,sad
9182,fer2013/train/sad/Training_36513856.jpg,sad
9183,fer2013/train/sad/Training_65204985.jpg,sad
9184,fer2013/train/sad/Training_95220675.jpg,sad
9185,fer2013/train/sad/Training_69389790.jpg,sad
9186,fer2013/train/sad/Training_30176153.jpg,sad
9187,fer2013/train/sad/Training_37953536.jpg,sad
9188,fer2013/train/sad/Training_46690772.jpg,sad
9189,fer2013/train/sad/Training_36820183.jpg,sad
9190,fer2013/train/sad/Training_12626293.jpg,sad
9191,fer2013/train/sad/Training_46369120.jpg,sad
9192,fer2013/train/sad/Training_20027012.jpg,sad
9193,fer2013/train/sad/Training_18359199.jpg,sad
9194,fer2013/train/sad/Training_22773075.jpg,sad
9195,fer2013/train/sad/Training_81917958.jpg,sad
9196,fer2013/train/sad/Training_54609626.jpg,sad
9197,fer2013/train/sad/Training_28799178.jpg,sad
9198,fer2013/train/sad/Training_59660485.jpg,sad
9199,fer2013/train/sad/Training_14642114.jpg,sad
9200,fer2013/train/sad/Training_86610690.jpg,sad
9201,fer2013/train/sad/Training_85127045.jpg,sad
9202,fer2013/train/sad/Training_83779952.jpg,sad
9203,fer2013/train/sad/Training_2697333.jpg,sad
9204,fer2013/train/sad/Training_75610438.jpg,sad
9205,fer2013/train/sad/Training_12354633.jpg,sad
9206,fer2013/train/sad/Training_94627563.jpg,sad
9207,fer2013/train/sad/Training_8479553.jpg,sad
9208,fer2013/train/sad/Training_96714908.jpg,sad
9209,fer2013/train/sad/Training_23714106.jpg,sad
9210,fer2013/train/sad/Training_66538546.jpg,sad
9211,fer2013/train/sad/Training_16523303.jpg,sad
9212,fer2013/train/sad/Training_22658025.jpg,sad
9213,fer2013/train/sad/Training_73806297.jpg,sad
9214,fer2013/train/sad/Training_84536727.jpg,sad
9215,fer2013/train/sad/Training_86519803.jpg,sad
9216,fer2013/train/sad/Training_20835056.jpg,sad
9217,fer2013/train/sad/Training_46019641.jpg,sad
9218,fer2013/train/sad/Training_85493918.jpg,sad
9219,fer2013/train/sad/Training_58379977.jpg,sad
9220,fer2013/train/sad/Training_17432872.jpg,sad
9221,fer2013/train/sad/Training_44421036.jpg,sad
9222,fer2013/train/sad/Training_27876876.jpg,sad
9223,fer2013/train/sad/Training_49592214.jpg,sad
9224,fer2013/train/sad/Training_25124851.jpg,sad
9225,fer2013/train/sad/Training_91212132.jpg,sad
9226,fer2013/train/sad/Training_81935737.jpg,sad
9227,fer2013/train/sad/Training_22814805.jpg,sad
9228,fer2013/train/sad/Training_46439982.jpg,sad
9229,fer2013/train/sad/Training_76656854.jpg,sad
9230,fer2013/train/sad/Training_8130367.jpg,sad
9231,fer2013/train/sad/Training_84656862.jpg,sad
9232,fer2013/train/sad/Training_38844552.jpg,sad
9233,fer2013/train/sad/Training_39089705.jpg,sad
9234,fer2013/train/sad/Training_75911539.jpg,sad
9235,fer2013/train/sad/Training_80125846.jpg,sad
9236,fer2013/train/sad/Training_86029458.jpg,sad
9237,fer2013/train/sad/Training_95587256.jpg,sad
9238,fer2013/train/sad/Training_69897977.jpg,sad
9239,fer2013/train/sad/Training_52109446.jpg,sad
9240,fer2013/train/sad/Training_62384273.jpg,sad
9241,fer2013/train/sad/Training_88543858.jpg,sad
9242,fer2013/train/sad/Training_2428627.jpg,sad
9243,fer2013/train/sad/Training_93845610.jpg,sad
9244,fer2013/train/sad/Training_12312706.jpg,sad
9245,fer2013/train/sad/Training_49103103.jpg,sad
9246,fer2013/train/sad/Training_84874002.jpg,sad
9247,fer2013/train/sad/Training_175734.jpg,sad
9248,fer2013/train/sad/Training_10022789.jpg,sad
9249,fer2013/train/sad/Training_18860294.jpg,sad
9250,fer2013/train/sad/Training_51736142.jpg,sad
9251,fer2013/train/sad/Training_21413137.jpg,sad
9252,fer2013/train/sad/Training_52443035.jpg,sad
9253,fer2013/train/sad/Training_41767765.jpg,sad
9254,fer2013/train/sad/Training_70701274.jpg,sad
9255,fer2013/train/sad/Training_98109843.jpg,sad
9256,fer2013/train/sad/Training_9492744.jpg,sad
9257,fer2013/train/sad/Training_73192317.jpg,sad
9258,fer2013/train/sad/Training_90005697.jpg,sad
9259,fer2013/train/sad/Training_90529820.jpg,sad
9260,fer2013/train/sad/Training_6403814.jpg,sad
9261,fer2013/train/sad/Training_79736851.jpg,sad
9262,fer2013/train/sad/Training_62690740.jpg,sad
9263,fer2013/train/sad/Training_65814968.jpg,sad
9264,fer2013/train/sad/Training_78226550.jpg,sad
9265,fer2013/train/sad/Training_14861511.jpg,sad
9266,fer2013/train/sad/Training_32281078.jpg,sad
9267,fer2013/train/sad/Training_79376728.jpg,sad
9268,fer2013/train/sad/Training_31916086.jpg,sad
9269,fer2013/train/sad/Training_1732354.jpg,sad
9270,fer2013/train/sad/Training_20033311.jpg,sad
9271,fer2013/train/sad/Training_36896635.jpg,sad
9272,fer2013/train/sad/Training_16558389.jpg,sad
9273,fer2013/train/sad/Training_58008529.jpg,sad
9274,fer2013/train/sad/Training_66705535.jpg,sad
9275,fer2013/train/sad/Training_63050833.jpg,sad
9276,fer2013/train/sad/Training_1655654.jpg,sad
9277,fer2013/train/sad/Training_96211715.jpg,sad
9278,fer2013/train/sad/Training_84029037.jpg,sad
9279,fer2013/train/sad/Training_5202018.jpg,sad
9280,fer2013/train/sad/Training_97399660.jpg,sad
9281,fer2013/train/sad/Training_68202501.jpg,sad
9282,fer2013/train/sad/Training_59672485.jpg,sad
9283,fer2013/train/sad/Training_14713987.jpg,sad
9284,fer2013/train/sad/Training_91697720.jpg,sad
9285,fer2013/train/sad/Training_39219806.jpg,sad
9286,fer2013/train/sad/Training_95933622.jpg,sad
9287,fer2013/train/sad/Training_62592448.jpg,sad
9288,fer2013/train/sad/Training_48059454.jpg,sad
9289,fer2013/train/sad/Training_42164942.jpg,sad
9290,fer2013/train/sad/Training_50372345.jpg,sad
9291,fer2013/train/sad/Training_86070061.jpg,sad
9292,fer2013/train/sad/Training_25791692.jpg,sad
9293,fer2013/train/sad/Training_72496252.jpg,sad
9294,fer2013/train/sad/Training_71288773.jpg,sad
9295,fer2013/train/sad/Training_53031794.jpg,sad
9296,fer2013/train/sad/Training_86923535.jpg,sad
9297,fer2013/train/sad/Training_74435111.jpg,sad
9298,fer2013/train/sad/Training_78244666.jpg,sad
9299,fer2013/train/sad/Training_2168584.jpg,sad
9300,fer2013/train/sad/Training_18702236.jpg,sad
9301,fer2013/train/sad/Training_51222868.jpg,sad
9302,fer2013/train/sad/Training_89387559.jpg,sad
9303,fer2013/train/sad/Training_6321346.jpg,sad
9304,fer2013/train/sad/Training_72840504.jpg,sad
9305,fer2013/train/sad/Training_12951238.jpg,sad
9306,fer2013/train/sad/Training_77824660.jpg,sad
9307,fer2013/train/sad/Training_98893497.jpg,sad
9308,fer2013/train/sad/Training_73157275.jpg,sad
9309,fer2013/train/sad/Training_39924372.jpg,sad
9310,fer2013/train/sad/Training_77028632.jpg,sad
9311,fer2013/train/sad/Training_17795929.jpg,sad
9312,fer2013/train/sad/Training_26545698.jpg,sad
9313,fer2013/train/sad/Training_89843485.jpg,sad
9314,fer2013/train/sad/Training_28766227.jpg,sad
9315,fer2013/train/sad/Training_36652734.jpg,sad
9316,fer2013/train/sad/Training_54772484.jpg,sad
9317,fer2013/train/sad/Training_85962946.jpg,sad
9318,fer2013/train/sad/Training_40419470.jpg,sad
9319,fer2013/train/sad/Training_73846262.jpg,sad
9320,fer2013/train/sad/Training_10650422.jpg,sad
9321,fer2013/train/sad/Training_31672319.jpg,sad
9322,fer2013/train/sad/Training_71007211.jpg,sad
9323,fer2013/train/sad/Training_93173045.jpg,sad
9324,fer2013/train/sad/Training_85000759.jpg,sad
9325,fer2013/train/sad/Training_91369145.jpg,sad
9326,fer2013/train/sad/Training_62272097.jpg,sad
9327,fer2013/train/sad/Training_40050250.jpg,sad
9328,fer2013/train/sad/Training_67152521.jpg,sad
9329,fer2013/train/sad/Training_30695640.jpg,sad
9330,fer2013/train/sad/Training_79348405.jpg,sad
9331,fer2013/train/sad/Training_63351567.jpg,sad
9332,fer2013/train/sad/Training_97675373.jpg,sad
9333,fer2013/train/sad/Training_43576530.jpg,sad
9334,fer2013/train/sad/Training_19620425.jpg,sad
9335,fer2013/train/sad/Training_94216601.jpg,sad
9336,fer2013/train/sad/Training_69395556.jpg,sad
9337,fer2013/train/sad/Training_57391047.jpg,sad
9338,fer2013/train/sad/Training_62890830.jpg,sad
9339,fer2013/train/sad/Training_13306114.jpg,sad
9340,fer2013/train/sad/Training_31372139.jpg,sad
9341,fer2013/train/sad/Training_10926620.jpg,sad
9342,fer2013/train/sad/Training_91086474.jpg,sad
9343,fer2013/train/sad/Training_8571247.jpg,sad
9344,fer2013/train/sad/Training_99005639.jpg,sad
9345,fer2013/train/sad/Training_53951146.jpg,sad
9346,fer2013/train/sad/Training_38706150.jpg,sad
9347,fer2013/train/sad/Training_6094584.jpg,sad
9348,fer2013/train/sad/Training_22814542.jpg,sad
9349,fer2013/train/sad/Training_81496946.jpg,sad
9350,fer2013/train/sad/Training_78077558.jpg,sad
9351,fer2013/train/sad/Training_62120741.jpg,sad
9352,fer2013/train/sad/Training_43665047.jpg,sad
9353,fer2013/train/sad/Training_87115075.jpg,sad
9354,fer2013/train/sad/Training_77846583.jpg,sad
9355,fer2013/train/sad/Training_17774719.jpg,sad
9356,fer2013/train/sad/Training_99483330.jpg,sad
9357,fer2013/train/sad/Training_24249696.jpg,sad
9358,fer2013/train/sad/Training_56807723.jpg,sad
9359,fer2013/train/sad/Training_91676721.jpg,sad
9360,fer2013/train/sad/Training_40154585.jpg,sad
9361,fer2013/train/sad/Training_95490099.jpg,sad
9362,fer2013/train/sad/Training_60938486.jpg,sad
9363,fer2013/train/sad/Training_11357913.jpg,sad
9364,fer2013/train/sad/Training_27637389.jpg,sad
9365,fer2013/train/sad/Training_20630441.jpg,sad
9366,fer2013/train/sad/Training_73058352.jpg,sad
9367,fer2013/train/sad/Training_75444602.jpg,sad
9368,fer2013/train/sad/Training_55255481.jpg,sad
9369,fer2013/train/sad/Training_10091569.jpg,sad
9370,fer2013/train/sad/Training_95948047.jpg,sad
9371,fer2013/train/sad/Training_9130676.jpg,sad
9372,fer2013/train/sad/Training_85954006.jpg,sad
9373,fer2013/train/sad/Training_16318047.jpg,sad
9374,fer2013/train/sad/Training_44569892.jpg,sad
9375,fer2013/train/sad/Training_23454413.jpg,sad
9376,fer2013/train/sad/Training_14674275.jpg,sad
9377,fer2013/train/sad/Training_3097492.jpg,sad
9378,fer2013/train/sad/Training_9846161.jpg,sad
9379,fer2013/train/sad/Training_7492201.jpg,sad
9380,fer2013/train/sad/Training_97391014.jpg,sad
9381,fer2013/train/sad/Training_97308423.jpg,sad
9382,fer2013/train/sad/Training_21619339.jpg,sad
9383,fer2013/train/sad/Training_13913693.jpg,sad
9384,fer2013/train/sad/Training_25469385.jpg,sad
9385,fer2013/train/sad/Training_3726599.jpg,sad
9386,fer2013/train/sad/Training_70035377.jpg,sad
9387,fer2013/train/sad/Training_24126558.jpg,sad
9388,fer2013/train/sad/Training_26790586.jpg,sad
9389,fer2013/train/sad/Training_76093170.jpg,sad
9390,fer2013/train/sad/Training_61236805.jpg,sad
9391,fer2013/train/sad/Training_53412186.jpg,sad
9392,fer2013/train/sad/Training_90922497.jpg,sad
9393,fer2013/train/sad/Training_57915797.jpg,sad
9394,fer2013/train/sad/Training_72083858.jpg,sad
9395,fer2013/train/sad/Training_91133146.jpg,sad
9396,fer2013/train/sad/Training_406301.jpg,sad
9397,fer2013/train/sad/Training_14877205.jpg,sad
9398,fer2013/train/sad/Training_5325710.jpg,sad
9399,fer2013/train/sad/Training_64340988.jpg,sad
9400,fer2013/train/sad/Training_27553099.jpg,sad
9401,fer2013/train/sad/Training_21351997.jpg,sad
9402,fer2013/train/sad/Training_14168201.jpg,sad
9403,fer2013/train/sad/Training_98283478.jpg,sad
9404,fer2013/train/sad/Training_28939919.jpg,sad
9405,fer2013/train/sad/Training_10099928.jpg,sad
9406,fer2013/train/sad/Training_20796443.jpg,sad
9407,fer2013/train/sad/Training_5477594.jpg,sad
9408,fer2013/train/sad/Training_51858445.jpg,sad
9409,fer2013/train/sad/Training_94868653.jpg,sad
9410,fer2013/train/sad/Training_92232029.jpg,sad
9411,fer2013/train/sad/Training_10444028.jpg,sad
9412,fer2013/train/sad/Training_97352117.jpg,sad
9413,fer2013/train/sad/Training_8376377.jpg,sad
9414,fer2013/train/sad/Training_99199014.jpg,sad
9415,fer2013/train/sad/Training_75034927.jpg,sad
9416,fer2013/train/sad/Training_6068449.jpg,sad
9417,fer2013/train/sad/Training_22619047.jpg,sad
9418,fer2013/train/sad/Training_95884061.jpg,sad
9419,fer2013/train/sad/Training_19682899.jpg,sad
9420,fer2013/train/sad/Training_25811502.jpg,sad
9421,fer2013/train/sad/Training_4476010.jpg,sad
9422,fer2013/train/sad/Training_64442650.jpg,sad
9423,fer2013/train/sad/Training_66465496.jpg,sad
9424,fer2013/train/sad/Training_92198285.jpg,sad
9425,fer2013/train/sad/Training_55520127.jpg,sad
9426,fer2013/train/sad/Training_66677994.jpg,sad
9427,fer2013/train/sad/Training_13323545.jpg,sad
9428,fer2013/train/sad/Training_72778292.jpg,sad
9429,fer2013/train/sad/Training_32155683.jpg,sad
9430,fer2013/train/sad/Training_87159647.jpg,sad
9431,fer2013/train/sad/Training_80195598.jpg,sad
9432,fer2013/train/sad/Training_55683608.jpg,sad
9433,fer2013/train/sad/Training_88980863.jpg,sad
